1, memory_percent: 3.89502052904, cpu_percent: 50.0
2, memory_percent: 5.89251978497, cpu_percent: 14.1
3, memory_percent: 6.13644535121, cpu_percent: 11.9
4, memory_percent: 6.13644535121, cpu_percent: 11.1
5, memory_percent: 6.13644535121, cpu_percent: 12.4
6, memory_percent: 6.13644535121, cpu_percent: 11.4
7, memory_percent: 6.13996205626, cpu_percent: 12.5
8, memory_percent: 6.13996205626, cpu_percent: 12.2
9, memory_percent: 6.13996205626, cpu_percent: 11.7
10, memory_percent: 6.13996205626, cpu_percent: 12.1
11, memory_percent: 6.13996205626, cpu_percent: 11.9
12, memory_percent: 6.14193615756, cpu_percent: 12.9
13, memory_percent: 6.14193615756, cpu_percent: 11.4
14, memory_percent: 6.14193615756, cpu_percent: 11.1
15, memory_percent: 6.14193615756, cpu_percent: 11.2
16, memory_percent: 6.14193615756, cpu_percent: 11.8
17, memory_percent: 6.1432522251, cpu_percent: 13.3
18, memory_percent: 6.1432522251, cpu_percent: 12.0
19, memory_percent: 6.1432522251, cpu_percent: 11.9
20, memory_percent: 6.1432522251, cpu_percent: 11.6
21, memory_percent: 6.1432522251, cpu_percent: 12.2
22, memory_percent: 6.14497821531, cpu_percent: 12.8
23, memory_percent: 6.14497821531, cpu_percent: 12.3
24, memory_percent: 6.14497821531, cpu_percent: 12.2
25, memory_percent: 6.14497821531, cpu_percent: 11.8
26, memory_percent: 6.14604617175, cpu_percent: 12.4
27, memory_percent: 6.14604617175, cpu_percent: 12.5
28, memory_percent: 6.14604617175, cpu_percent: 12.4
29, memory_percent: 6.14604617175, cpu_percent: 11.5
30, memory_percent: 6.14604617175, cpu_percent: 12.3
31, memory_percent: 6.14675814271, cpu_percent: 12.9
32, memory_percent: 6.14675814271, cpu_percent: 12.4
33, memory_percent: 6.14675814271, cpu_percent: 12.2
34, memory_percent: 6.14675814271, cpu_percent: 11.5
35, memory_percent: 6.14675814271, cpu_percent: 12.3
36, memory_percent: 6.14885090584, cpu_percent: 13.2
37, memory_percent: 6.14885090584, cpu_percent: 12.3
38, memory_percent: 6.14885090584, cpu_percent: 12.4
39, memory_percent: 6.14885090584, cpu_percent: 12.1
40, memory_percent: 6.14885090584, cpu_percent: 11.7
41, memory_percent: 6.1513967414, cpu_percent: 13.4
42, memory_percent: 6.1513967414, cpu_percent: 11.9
43, memory_percent: 6.1513967414, cpu_percent: 12.0
44, memory_percent: 6.1513967414, cpu_percent: 11.9
45, memory_percent: 6.1513967414, cpu_percent: 11.5
46, memory_percent: 6.15280989588, cpu_percent: 13.0
47, memory_percent: 6.15280989588, cpu_percent: 11.7
48, memory_percent: 6.15280989588, cpu_percent: 11.2
49, memory_percent: 6.15280989588, cpu_percent: 12.1
50, memory_percent: 6.15280989588, cpu_percent: 12.5
51, memory_percent: 6.15280989588, cpu_percent: 12.3
52, memory_percent: 6.15280989588, cpu_percent: 11.9
53, memory_percent: 6.15280989588, cpu_percent: 10.9
54, memory_percent: 6.15280989588, cpu_percent: 11.6
55, memory_percent: 6.15347871708, cpu_percent: 13.6
56, memory_percent: 6.15347871708, cpu_percent: 11.9
57, memory_percent: 6.15347871708, cpu_percent: 11.9
58, memory_percent: 6.15347871708, cpu_percent: 11.4
59, memory_percent: 6.15347871708, cpu_percent: 11.5
60, memory_percent: 6.15493502132, cpu_percent: 13.8
61, memory_percent: 6.15493502132, cpu_percent: 11.5
62, memory_percent: 6.15493502132, cpu_percent: 11.7
63, memory_percent: 6.15493502132, cpu_percent: 12.9
64, memory_percent: 6.15493502132, cpu_percent: 11.6
65, memory_percent: 6.15560384253, cpu_percent: 13.6
66, memory_percent: 6.15560384253, cpu_percent: 12.5
67, memory_percent: 6.15560384253, cpu_percent: 11.8
68, memory_percent: 6.15560384253, cpu_percent: 11.5
69, memory_percent: 6.15560384253, cpu_percent: 11.8
70, memory_percent: 6.15700620957, cpu_percent: 12.7
71, memory_percent: 6.15700620957, cpu_percent: 11.6
72, memory_percent: 6.15700620957, cpu_percent: 12.9
73, memory_percent: 6.15700620957, cpu_percent: 11.5
74, memory_percent: 6.15914212246, cpu_percent: 12.8
75, memory_percent: 5.00445467285, cpu_percent: 2.6
76, memory_percent: 5.00445467285, cpu_percent: 0.1
77, memory_percent: 5.00445467285, cpu_percent: 0.4
78, memory_percent: 5.00445467285, cpu_percent: 0.4
79, memory_percent: 5.00445467285, cpu_percent: 0.1
80, memory_percent: 5.00445467285, cpu_percent: 0.1
81, memory_percent: 5.00445467285, cpu_percent: 0.1
82, memory_percent: 5.00445467285, cpu_percent: 0.1
83, memory_percent: 5.00445467285, cpu_percent: 0.1
84, memory_percent: 5.00445467285, cpu_percent: 0.2
85, memory_percent: 5.00445467285, cpu_percent: 0.1
86, memory_percent: 5.00445467285, cpu_percent: 0.2
87, memory_percent: 5.00445467285, cpu_percent: 0.0
88, memory_percent: 5.00445467285, cpu_percent: 0.2
89, memory_percent: 5.00445467285, cpu_percent: 0.1
90, memory_percent: 5.00445467285, cpu_percent: 0.1
91, memory_percent: 5.00445467285, cpu_percent: 0.0
92, memory_percent: 5.00445467285, cpu_percent: 0.2
93, memory_percent: 5.00445467285, cpu_percent: 0.1
94, memory_percent: 5.00445467285, cpu_percent: 0.2
95, memory_percent: 5.00445467285, cpu_percent: 0.2
96, memory_percent: 5.00445467285, cpu_percent: 0.2
97, memory_percent: 5.00445467285, cpu_percent: 0.1
98, memory_percent: 5.00445467285, cpu_percent: 0.0
99, memory_percent: 5.00445467285, cpu_percent: 0.1
100, memory_percent: 5.00445467285, cpu_percent: 0.2
101, memory_percent: 5.00445467285, cpu_percent: 0.0
102, memory_percent: 5.00445467285, cpu_percent: 0.2
103, memory_percent: 5.00445467285, cpu_percent: 0.1
104, memory_percent: 5.00445467285, cpu_percent: 0.0
105, memory_percent: 5.00445467285, cpu_percent: 0.2
106, memory_percent: 5.00445467285, cpu_percent: 0.1
107, memory_percent: 5.00445467285, cpu_percent: 0.0
108, memory_percent: 5.00445467285, cpu_percent: 0.2
109, memory_percent: 5.00445467285, cpu_percent: 0.1
110, memory_percent: 5.00445467285, cpu_percent: 0.1
111, memory_percent: 5.00445467285, cpu_percent: 0.0
112, memory_percent: 5.00445467285, cpu_percent: 0.1
113, memory_percent: 5.00445467285, cpu_percent: 0.1
114, memory_percent: 5.00445467285, cpu_percent: 0.1
115, memory_percent: 5.00445467285, cpu_percent: 0.1
116, memory_percent: 5.00445467285, cpu_percent: 0.2
117, memory_percent: 5.00445467285, cpu_percent: 0.0
118, memory_percent: 5.00445467285, cpu_percent: 0.2
119, memory_percent: 5.00445467285, cpu_percent: 0.0
120, memory_percent: 5.00445467285, cpu_percent: 0.1
